Datetime,006208.TW,0050.TW,0056.TW,00919.TW,00878.TW,00631L.TW,00830.TW,0052.TW,00881.TW,00891.TW,00892.TW,00929.TW,00757.TW
2023-08-24 02:00:00+00:00,73.5,127.0999984741211,36.08000183105469,20.649999618530273,21.549999237060547,134.9499969482422,34.220001220703125,119.30000305175781,17.420000076293945,13.34000015258789,11.960000038146973,16.690000534057617,60.54999923706055
2023-08-24 03:00:00+00:00,73.0999984741211,126.55000305175781,35.70000076293945,20.450000762939453,21.309999465942383,133.5500030517578,34.189998626708984,118.4000015258789,17.239999771118164,13.289999961853027,11.899999618530273,16.59000015258789,60.45000076293945
2023-08-24 04:00:00+00:00,73.25,126.94999694824219,35.91999816894531,20.579999923706055,21.420000076293945,134.4499969482422,34.18000030517578,118.80000305175781,17.34000015258789,13.329999923706055,11.930000305175781,16.68000030517578,60.5
2023-08-24 05:00:00+00:00,73.30000305175781,127.05000305175781,35.79999923706055,20.520000457763672,21.3799991607666,134.64999389648438,34.220001220703125,118.8499984741211,17.34000015258789,13.34000015258789,11.9399995803833,16.670000076293945,60.5
2023-08-25 01:00:00+00:00,72.4000015258789,125.19999694824219,35.40999984741211,20.360000610351562,21.110000610351562,131.35000610351562,32.25,116.5999984741211,17.0,13.25,11.829999923706055,16.6200008392334,57.29999923706055
2023-08-25 02:00:00+00:00,72.3499984741211,125.0,35.279998779296875,20.350000381469727,21.059999465942383,130.8000030517578,32.20000076293945,116.30000305175781,16.950000762939453,13.210000038146973,11.800000190734863,16.639999389648438,57.25
2023-08-25 03:00:00+00:00,72.25,124.8499984741211,35.2400016784668,20.309999465942383,21.020000457763672,130.39999389648438,32.150001525878906,116.19999694824219,16.920000076293945,13.199999809265137,11.779999732971191,16.639999389648438,57.25
2023-08-25 04:00:00+00:00,72.19999694824219,124.75,35.189998626708984,20.309999465942383,21.0,130.0,32.150001525878906,116.05000305175781,16.899999618530273,13.199999809265137,11.779999732971191,16.649999618530273,57.349998474121094
2023-08-25 05:00:00+00:00,72.0999984741211,124.5,35.13999938964844,20.25,21.0,129.5,32.150001525878906,115.8499984741211,16.8799991607666,13.1899995803833,11.770000457763672,16.6299991607666,57.29999923706055
2023-08-28 01:00:00+00:00,72.69999694824219,125.55000305175781,35.0099983215332,20.350000381469727,20.860000610351562,130.89999389648438,32.43000030517578,116.6500015258789,16.959999084472656,13.380000114440918,11.9399995803833,16.65999984741211,57.900001525878906
2023-08-28 02:00:00+00:00,72.75,125.69999694824219,35.119998931884766,20.40999984741211,20.899999618530273,131.14999389648438,32.470001220703125,116.69999694824219,16.989999771118164,13.420000076293945,11.989999771118164,16.670000076293945,57.849998474121094
2023-08-28 03:00:00+00:00,72.55000305175781,125.3499984741211,34.97999954223633,20.290000915527344,20.829999923706055,130.35000610351562,32.45000076293945,116.25,16.920000076293945,13.350000381469727,11.90999984741211,16.610000610351562,57.79999923706055
2023-08-28 04:00:00+00:00,72.44999694824219,125.30000305175781,35.06999969482422,20.299999237060547,20.860000610351562,130.60000610351562,32.5,116.5,16.93000030517578,13.34000015258789,11.90999984741211,16.6200008392334,57.849998474121094
2023-08-28 05:00:00+00:00,72.44999694824219,125.3499984741211,35.02000045776367,20.280000686645508,20.829999923706055,130.39999389648438,32.5099983215332,116.3499984741211,16.920000076293945,13.329999923706055,11.90999984741211,16.59000015258789,57.849998474121094
2023-08-29 01:00:00+00:00,72.19999694824219,124.80000305175781,35.04999923706055,20.309999465942383,20.84000015258789,129.9499969482422,32.83000183105469,115.69999694824219,16.860000610351562,13.289999961853027,11.850000381469727,16.59000015258789,58.099998474121094
