Date,ticker,Chg1YAstTo
2020-06-08,1101.0,-1.717382801042418
2020-06-09,1101.0,-1.707404941480391
2020-06-10,1101.0,-1.6974509726764024
2020-06-11,1101.0,-1.6884099005445128
2020-06-12,1101.0,-1.6793926906392764
2020-06-15,1101.0,-1.6703992683686915
2020-06-16,1101.0,-1.6614295594556587
2020-06-17,1101.0,-1.652483489936306
2020-06-18,1101.0,-1.6435609861583522
2020-06-19,1101.0,-1.6346619747794549
2020-06-22,1101.0,-1.619611942222015
2020-06-23,1101.0,-1.604591850713791
2020-06-24,1101.0,-1.58960160579805
2020-06-29,1101.0,-1.5746411134134641
2020-06-30,1101.0,-1.5597102798920428
2020-07-01,1101.0,-1.5448090119570708
2020-07-02,1101.0,-1.5299372167210805
2020-07-03,1101.0,-1.515094801683805
2020-07-06,1101.0,-1.5002816747301768
2020-07-07,1101.0,-1.4854977441283257
2020-07-08,1101.0,-1.4732281173740738
2020-07-09,1101.0,-1.4609823450422779
2020-07-10,1101.0,-1.4487603525901394
2020-07-13,1101.0,-1.4359653089938051
2020-07-14,1101.0,-1.4231938153495713
2020-07-15,1101.0,-1.4104457980194063
2020-07-16,1101.0,-1.397721183669308
2020-07-17,1101.0,-1.3850198992677267
2020-07-20,1101.0,-1.3723418720840064
2020-07-21,1101.0,-1.3596870296868317
2020-07-22,1101.0,-1.347055299942702
2020-07-23,1101.0,-1.3344466110143882
2020-07-24,1101.0,-1.3255242562339804
2020-07-27,1101.0,-1.3166210292767495
2020-07-28,1101.0,-1.307736871538835
2020-07-29,1101.0,-1.2988717246562764
2020-07-30,1101.0,-1.2900255305037884
2020-07-31,1101.0,-1.2811982311935424
2020-08-03,1101.0,-1.2723897690739507
2020-08-04,1101.0,-1.2636000867284736
2020-08-05,1101.0,-1.254032401850158
2020-08-06,1101.0,-1.2444850030787178
2020-08-07,1101.0,-1.2349578287567882
2020-08-10,1101.0,-1.2254508174773537
2020-08-11,1101.0,-1.216771351772839
2020-08-12,1101.0,-1.2081120378368873
2020-08-13,1101.0,-1.1994728150287424
2020-08-14,1101.0,-1.1908536229529858
2020-08-17,1101.0,-1.18415619591718
2020-08-18,1101.0,-1.177477236631784
2020-08-19,1101.0,-1.1708166861910234
2020-08-20,1101.0,-1.1641744859288643
2020-08-21,1101.0,-1.15755057741781
2020-08-24,1101.0,-1.1509449024677085
2020-08-25,1101.0,-1.142842405949052
2020-08-26,1101.0,-1.134759926306728
2020-08-27,1101.0,-1.1253857167813983
2020-08-28,1101.0,-1.1160354779631092
2020-08-31,1101.0,-1.1067091300496097
2020-09-01,1101.0,-1.0974065935874213
2020-09-02,1101.0,-1.0881277894699215
2020-09-03,1101.0,-1.0788726389354775
2020-09-04,1101.0,-1.069641063565549
2020-09-07,1101.0,-1.0613640308080798
2020-09-08,1101.0,-1.0531083976215836
2020-09-09,1101.0,-1.0474246013811142
2020-09-10,1101.0,-1.0417517323588745
2020-09-11,1101.0,-1.0364732786986721
2020-09-14,1101.0,-1.0312056060704329
2020-09-15,1101.0,-1.0259486889075342
2020-09-16,1101.0,-1.0207025017214075
2020-09-17,1101.0,-1.0154670191012327
2020-09-18,1101.0,-1.0102422157136566
2020-09-21,1101.0,-1.0050280663024882
2020-09-22,1101.0,-0.9998245456884112
2020-09-23,1101.0,-0.9940075766503922
2020-09-24,1101.0,-0.988201752894299
2020-09-25,1101.0,-0.9824070483264649
2020-09-28,1101.0,-0.9766234369323152
2020-09-29,1101.0,-0.9708508927760837
2020-09-30,1101.0,-0.9650893900004966
2020-10-05,1101.0,-0.9593389028264969
2020-10-06,1101.0,-0.953599405552934
2020-10-07,1101.0,-0.9478708725562832
2020-10-08,1101.0,-0.9429634983231479
2020-10-12,1101.0,-0.9380658224454184
2020-10-13,1101.0,-0.9316766599519744
2020-10-14,1101.0,-0.925297520553463
2020-10-15,1101.0,-0.9189283815875537
2020-10-16,1101.0,-0.9125692204597611
2020-10-19,1101.0,-0.9062200146431909
2020-10-20,1101.0,-0.8998807416782837
2020-10-21,1101.0,-0.8935513791725693
2020-10-22,1101.0,-0.8872319048004105
2020-10-23,1101.0,-0.8809222963027619
2020-10-26,1101.0,-0.8808426651925751
2020-10-27,1101.0,-0.8807673070565665
2020-10-28,1101.0,-0.8806962108366516
2020-10-29,1101.0,-0.8806293655083461
2020-10-30,1101.0,-0.8805667600806348
2020-11-02,1101.0,-0.8805083835958492
2020-11-03,1101.0,-0.8804542251295473
2020-11-04,1101.0,-0.8804042737903828
2020-11-05,1101.0,-0.8803585187199872
2020-11-06,1101.0,-0.8803169490928457
2020-11-09,1101.0,-0.876403064006464
2020-11-10,1101.0,-0.8724990654177658
2020-11-11,1101.0,-0.8669793886508765
2020-11-12,1101.0,-0.8614699512877433
2020-11-13,1101.0,-0.855970729929977
2020-11-16,1101.0,-0.8504817012484409
2020-11-17,1101.0,-0.8446297688353406
2020-11-18,1101.0,-0.8387882217519547
2020-11-19,1101.0,-0.8329570367573274
2020-11-20,1101.0,-0.8271361906788233
2020-11-23,1101.0,-0.8239620371108698
2020-11-24,1101.0,-0.8207960055259997
2020-11-25,1101.0,-0.8176380773795762
2020-11-26,1101.0,-0.8168528593280229
2020-11-27,1101.0,-0.8160709845202039
2020-11-30,1101.0,-0.8152924456570778
2020-12-01,1101.0,-0.8145172354574859
2020-12-02,1101.0,-0.813745346658103
2020-12-03,1101.0,-0.8129767720133749
2020-12-04,1101.0,-0.8122115042954787
2020-12-07,1101.0,-0.8114495362942664
2020-12-08,1101.0,-0.8106908608172123
2020-12-09,1101.0,-0.8098459807544289
2020-12-10,1101.0,-0.8090044788014108
2020-12-11,1101.0,-0.8079158882511255
2020-12-14,1101.0,-0.8068310255439979
2020-12-15,1101.0,-0.8057498825710114
2020-12-16,1101.0,-0.8046724512433068
2020-12-17,1101.0,-0.8035987234921178
2020-12-18,1101.0,-0.8025286912687184
2020-12-21,1101.0,-0.8014623465443593
2020-12-22,1101.0,-0.8041589054579665
2020-12-23,1101.0,-0.8068560926069557
2020-12-24,1101.0,-0.8095539043934545
2020-12-25,1101.0,-0.8122523372301007
2020-12-28,1101.0,-0.8149513875400105
2020-12-29,1101.0,-0.8176510517567417
2020-12-30,1101.0,-0.8203513263242721
2020-12-31,1101.0,-0.8230522076969526
2021-01-04,1101.0,-0.825753692339485
2021-01-05,1101.0,-0.8284557767268899
2021-01-06,1101.0,-0.8311584573444692
2021-01-07,1101.0,-0.8349513058495379
2021-01-08,1101.0,-0.8387435029078354
2021-01-11,1101.0,-0.8425350471532207
2021-01-12,1101.0,-0.8526491449559561
2021-01-13,1101.0,-0.8627597383508272
2021-01-14,1101.0,-0.8728668279125431
2021-01-15,1101.0,-0.8829704142193728
2021-01-18,1101.0,-0.8930704978531159
2021-01-19,1101.0,-0.9031670793990987
2021-01-20,1101.0,-0.9132601594461551
2021-01-21,1101.0,-0.923349738586607
2021-01-22,1101.0,-0.9065243371375766
2021-01-25,1101.0,-0.8897169603897632
2021-01-26,1101.0,-0.8729275784495565
2021-01-27,1101.0,-0.8561561614903175
2021-01-28,1101.0,-0.8394026797521805
2021-01-29,1101.0,-0.8226671035418605
2021-02-01,1101.0,-0.8059494032324839
2021-02-02,1101.0,-0.7892495492633849
2021-02-03,1101.0,-0.772567512139922
2021-02-04,1101.0,-0.7559032624333053
2021-02-05,1101.0,-0.7449535178768842
2021-02-17,1101.0,-0.7340150919406909
2021-02-18,1101.0,-0.7340232772369326
2021-02-19,1101.0,-0.7340378396230314
2021-02-22,1101.0,-0.7202497052735595
2021-02-23,1101.0,-0.7064788791852017
2021-02-24,1101.0,-0.6927253309977663
2021-02-25,1101.0,-0.6789890304202659
2021-02-26,1101.0,-0.6652699472307102
2021-03-02,1101.0,-0.6515680512759072
2021-03-03,1101.0,-0.6378833124712857
2021-03-04,1101.0,-0.624215700800689
2021-03-05,1101.0,-0.6105651863161832
2021-03-08,1101.0,-0.5969317391378723
2021-03-09,1101.0,-0.5833153294537023
2021-03-10,1101.0,-0.5818263821029834
2021-03-11,1101.0,-0.5662617917008346
2021-03-12,1101.0,-0.5507069544220649
2021-03-15,1101.0,-0.5351618590569833
2021-03-16,1101.0,-0.51962649441632
2021-03-17,1101.0,-0.504100849331178
2021-03-18,1101.0,-0.488584912652974
2021-03-19,1101.0,-0.4730786732533945
2021-03-22,1101.0,-0.4575821200243393
2021-03-23,1101.0,-0.46659140029554447
2021-03-24,1101.0,-0.4755911078032753
2021-03-25,1101.0,-0.4845812581933009
2021-03-26,1101.0,-0.4935618670769415
2021-03-29,1101.0,-0.5025329500311706
2021-03-30,1101.0,-0.5114945225987029
2021-03-31,1101.0,-0.5204466002880919
2021-04-01,1101.0,-0.5300943880216131
2021-04-06,1101.0,-0.5397321080943769
2021-04-07,1101.0,-0.5332442240568973
2021-04-08,1101.0,-0.5267641076405063
2021-04-09,1101.0,-0.5202917453873752
2021-04-12,1101.0,-0.5138271238701506
2021-04-13,1101.0,-0.507657578898006
2021-04-14,1101.0,-0.5014955586292507
2021-04-15,1101.0,-0.49400763214100163
2021-04-16,1101.0,-0.48653027481731836
2021-04-19,1101.0,-0.4790634654768544
2021-04-20,1101.0,-0.4716071829938162
2021-04-21,1101.0,-0.46416140629777214
2021-04-22,1101.0,-0.4567261143734864
2021-04-23,1101.0,-0.45333714811795023
2021-04-26,1101.0,-0.4499550416364917
2021-04-27,1101.0,-0.4465797798870348
2021-04-28,1101.0,-0.44594330537405025
2021-04-29,1101.0,-0.4453072951229968
2021-05-03,1101.0,-0.44467174868083426
2021-05-04,1101.0,-0.44403666559507293
2021-05-05,1101.0,-0.4434020454137775
2021-05-06,1101.0,-0.44354082259316296
2021-05-07,1101.0,-0.443679666536978
2021-05-10,1101.0,-0.443818577098015
2021-05-11,1101.0,-0.4435304579371504
2021-05-12,1101.0,-0.4432426035403232
2021-05-13,1101.0,-0.4429550136227842
2021-05-14,1101.0,-0.442667687900137
2021-05-17,1101.0,-0.44238062608836426
2021-05-18,1101.0,-0.4421327052452746
2021-05-19,1101.0,-0.4418849990257927
2021-05-20,1101.0,-0.44163750720279094
2021-05-21,1101.0,-0.4413902295494392
2021-05-24,1101.0,-0.4415141798785527
2021-05-25,1101.0,-0.4416381610253701
2021-05-26,1101.0,-0.44176217289930264
2021-05-27,1101.0,-0.441886215409923
2021-05-28,1101.0,-0.4431948697800765
2021-05-31,1101.0,-0.4445020397732655
2021-06-01,1101.0,-0.44580772714718986
2021-06-02,1101.0,-0.4471119336570677
2021-06-03,1101.0,-0.4484146610556312
2021-06-04,1101.0,-0.4488725750634863
2021-06-07,1101.0,-0.4493292914365741
2021-06-08,1101.0,-0.4497848117827985
2021-06-09,1101.0,-0.45185068821177143
2021-06-10,1101.0,-0.4539142711403663
2021-06-11,1101.0,-0.4595471738425383
2021-06-15,1101.0,-0.4651754787930438
2021-06-16,1101.0,-0.4707991902513653
2021-06-17,1101.0,-0.47641831247142985
2021-06-18,1101.0,-0.48203284970161064
2021-06-21,1101.0,-0.48764280618475375
2021-06-22,1101.0,-0.4932481861581657
2021-06-23,1101.0,-0.49884899385364
2021-06-24,1101.0,-0.50270186782216
2021-06-25,1101.0,-0.5065506069996228
2021-06-28,1101.0,-0.5103952150440305
2021-06-29,1101.0,-0.514235695608571
2021-06-30,1101.0,-0.5180720523416404
