Date,ticker,Adj_Close,Log_Return,Annualized_Vol
2022-12-31,2308,273.35,-0.05269344779231851,0.280819168143499
2023-01-31,2308,275.73,0.008669100697119467,0.2797683923820802
2023-02-28,2308,273.35,-0.008669100697119566,0.2671119778318867
2023-03-31,2308,287.18,0.04935617152522252,0.25783114761519377
2023-04-30,2308,286.23,-0.003313513434366491,0.2477716704103172
2023-05-31,2308,301.97,0.05353199126034007,0.2511177083342906
2023-06-30,2308,338.21,0.11333932963792116,0.2682440502845086
2023-07-31,2308,358.82,0.059153865661112644,0.22842775875817556
2023-08-31,2308,339.68,-0.054816872036292374,0.23412771437146096
2023-09-30,2308,318.57,-0.06416176687108215,0.23964592851843655
2023-10-31,2308,285.19,-0.11068660627205283,0.26338445785933384
2023-11-30,2308,310.72,0.08573656029114919,0.2265137501634512
2023-12-31,2308,307.77,-0.009539434335229167,0.22050596450052035
2024-01-31,2308,274.89,-0.11298173312249946,0.2476138103837741
2024-02-29,2308,289.12,0.05047080919868685,0.2525564261052272
2024-03-31,2308,334.77,0.14660190202180112,0.2878208372856762
2024-04-30,2308,314.65,-0.061982818892777014,0.29440061963664876
2024-05-31,2308,319.06,0.013918262899908891,0.289827136059232
2024-06-30,2308,387.5,0.19433667592055018,0.3300313754196292
2024-07-31,2308,414.5,0.0673571257819479,0.3315999266168863
2024-08-31,2308,399.5,-0.03685920936902034,0.32910822412663954
2024-09-30,2308,380.5,-0.048727587904588865,0.32645040769276235
2024-10-31,2308,380.0,-0.0013149245813090288,0.30711573209687715
2017-10-31,2317,102.36,0.0456736889674043,0.21095357275284346
2017-11-30,2317,91.39,-0.11335994800747778,0.2362135513728959
2017-12-31,2317,87.01,-0.04911300870617713,0.23981473006897702
2018-01-31,2317,84.26,-0.03211579802706259,0.24188218724561564
2018-02-28,2317,80.52,-0.045401655779279855,0.23680872753046306
2018-03-31,2317,80.88,0.004460973940625266,0.23626580875876863
2018-04-30,2317,75.76,-0.0653961258343931,0.2309356914099367
2018-05-31,2317,78.32,0.03323254934443204,0.22957601581277712
2018-06-30,2317,76.04,-0.029543480602026405,0.1932190071895735
2018-07-31,2317,78.43,0.030946989604346622,0.19089843846750645
2018-08-31,2317,75.34,-0.040195304960680155,0.19508428012070686
2018-09-30,2317,74.12,-0.016325800846735974,0.17191587988064866
2018-10-31,2317,60.78,-0.19842461392851204,0.2585368664309318
2018-11-30,2317,55.46,-0.09159874730101501,0.24976221491407105
2018-12-31,2317,54.61,-0.015445024023569702,0.2453724213144139
2019-01-31,2317,54.0,-0.01123296959978796,0.24352080047670038
2019-02-28,2317,56.08,0.037795196162060146,0.24221797367297354
2019-03-31,2317,56.7,0.010994968007371764,0.2424263512971011
2019-04-30,2317,67.03,0.16736606963615985,0.28723733008530355
2019-05-31,2317,57.0,-0.1620890125353162,0.32813675417922544
2019-06-30,2317,59.7,0.04628075256400639,0.3300648727978879
2019-07-31,2317,63.77,0.06595083992862377,0.3351635680929616
2019-08-31,2317,60.2,-0.05761050801240492,0.33769501842545824
2019-09-30,2317,59.39,-0.013546490287006547,0.3375720680020479
2019-10-31,2317,65.39,0.09624347954541576,0.2895606690099833
2019-11-30,2317,71.8,0.09351513448099379,0.2901725881391835
2019-12-31,2317,73.66,0.025575434962740666,0.29088775328954114
2020-01-31,2317,67.5,-0.08733231313843504,0.30350689996426256
2020-02-29,2317,65.15,-0.03543529430762994,0.30322206640621757
2020-03-31,2317,56.71,-0.13874174154491759,0.3332746661255401
2020-04-30,2317,62.47,0.09673587947954185,0.30400400029327695
2020-05-31,2317,61.5,-0.015649266693006383,0.25766350878164657
2020-06-30,2317,70.01,0.12960091417663408,0.2846839873529914
2020-07-31,2317,66.87,-0.04588765292321907,0.2807154004658616
2020-08-31,2317,65.6,-0.01917474011584396,0.27540848949110447
2020-09-30,2317,66.02,0.006382030475003547,0.2751491577266042
2020-10-31,2317,66.11,0.0013622949204397938,0.25777142489054355
2020-11-30,2317,70.2,0.06002828968627863,0.24759729941128708
2020-12-31,2317,78.48,0.11149550422534223,0.27033602657561656
2021-01-31,2317,95.11,0.19219030123718647,0.3199871032342136
2021-02-28,2317,95.54,0.004510891467521723,0.31805099323125324
2021-03-31,2317,105.77,0.10172191737814561,0.30373427847965445
2021-04-30,2317,98.95,-0.06665225329138673,0.2955320700257334
2021-05-31,2317,96.81,-0.021864377316594564,0.29592626760919444
2021-06-30,2317,95.54,-0.013205286770164339,0.2663650474524981
2021-07-31,2317,97.29,0.018151201025520407,0.26300974870190386
2021-08-31,2317,98.17,0.009004460717093692,0.26246435484944264
2021-09-30,2317,92.87,-0.05550000391651305,0.268192202884952
2021-10-31,2317,94.64,0.01887955388221433,0.26885244911591266
2021-11-30,2317,91.54,-0.03330418444463528,0.2641730730685603
2021-12-31,2317,91.98,0.004795126886281655,0.23953947130667033
2022-01-31,2317,90.21,-0.019430876443230452,0.1442900044479546
2022-02-28,2317,91.1,0.009817518597365182,0.14455324594476807
2022-03-31,2317,93.75,0.0286738605846077,0.1066324655951828
2022-04-30,2317,90.21,-0.03849137918197282,0.09170357747339566
2022-05-31,2317,99.94,0.1024297202475117,0.13573261478347853
2022-06-30,2317,96.4,-0.036063804299558896,0.13981974502134806
2022-07-31,2317,101.38,0.0503696314277032,0.14750320257312582
2022-08-31,2317,101.38,0.0,0.14722810348748946
2022-09-30,2317,94.87,-0.06636829963941772,0.15165953718384306
2022-10-31,2317,95.33,0.00483702310070121,0.15055754533235044
2022-11-30,2317,93.47,-0.01970402731099468,0.14814403277639265
2022-12-31,2317,92.91,-0.006009246541271012,0.1481882999746982
2023-01-31,2317,92.73,-0.001939237841086456,0.14692165917060476
2023-02-28,2317,93.94,0.012964235786714256,0.1471654228124503
2023-03-31,2317,96.73,0.029267311595606693,0.14728220163609748
2023-04-30,2317,97.19,0.004744233320923499,0.14224263916719565
2023-05-31,2317,99.05,0.018956947629180747,0.10050117745917717
2023-06-30,2317,105.1,0.059287504738345376,0.11097250519035541
2023-07-31,2317,105.79,0.00654371911577793,0.09909902823906497
2023-08-31,2317,103.84,-0.018604744042903364,0.10083032231838271
2023-09-30,2317,101.4,-0.023778161798697073,0.07954497897621463
2023-10-31,2317,94.09,-0.07482132013840859,0.1090973731815021
2023-11-30,2317,98.96,0.05046395706555813,0.11857739711068886
2023-12-31,2317,101.89,0.0291780719019615,0.12196658534807088
2024-01-31,2317,99.94,-0.019323794070135042,0.1234726541195618
2024-02-29,2317,100.43,0.0048909614891888865,0.1228875356172633
2024-03-31,2317,146.25,0.3758565187067181,0.39435123118405924
2024-04-30,2317,152.1,0.03922071315328133,0.39626840667258845
2024-05-31,2317,167.7,0.09763846956391586,0.4076794758167256
2024-06-30,2317,208.65,0.2184815382083986,0.4587174831222468
2024-07-31,2317,198.0,-0.05239117634302637,0.46165327294491115
2024-08-31,2317,184.5,-0.07061756721395342,0.466652385313805
2024-09-30,2317,187.5,0.016129381929883717,0.4663252134529925
2024-10-31,2317,200.0,0.06453852113757116,0.46478618252412535
2017-10-31,2327,148.76,0.12195953212810949,0.46463925748645407
2017-11-30,2327,208.7,0.33856354502628583,0.5710244206035662
2017-12-31,2327,219.26,0.049360426163238894,0.5729506366926627
2018-01-31,2327,240.38,0.09196276427824891,0.5188105070771776
2018-02-28,2327,205.29,-0.1577973908921268,0.5422524406315081
2018-03-31,2327,324.24,0.4570603686875372,0.7034766499013257
2018-04-30,2327,389.46,0.18327718195337903,0.6815544331706949
2018-05-31,2327,590.71,0.4165640389636708,0.7976047879463897
2018-06-30,2327,698.78,0.168010754120952,0.8124481939149003
2018-07-31,2327,588.67,-0.17147020236413507,0.8263373683083627
2018-08-31,2327,526.11,-0.11235543864460895,0.8120583941685477
2018-09-30,2327,345.97,-0.4191582502530122,0.9095385376713364
2018-10-31,2327,237.81,-0.3748800305791247,0.9761768596721657
2018-11-30,2327,278.88,0.1593095462545366,0.9293414436397806
2018-12-31,2327,240.44,-0.14831100360074947,0.9398059485790226
2019-01-31,2327,242.33,0.00782985544166096,0.9353284864725638
2019-02-28,2327,260.79,0.0734150521464603,0.92484005693761
2019-03-31,2327,243.46,-0.06876282777763247,0.8069406897508334
2019-04-30,2327,229.51,-0.05900605644537603,0.7880637449140859
2019-05-31,2327,196.73,-0.15411437124790012,0.6864911557445024
2019-06-30,2327,198.99,0.011422341917400176,0.6657123728082643
2019-07-31,2327,200.5,0.007559674541049422,0.6432947082717057
2019-08-31,2327,207.09,0.03233923463687012,0.6342319474721017
2019-09-30,2327,224.88,0.08241344521478243,0.483061590681
2019-10-31,2327,286.46,0.24203198375344262,0.3890924623066852
2019-11-30,2327,301.06,0.04971067008063884,0.35844743466220963
2019-12-31,2327,398.67,0.2808244265791683,0.4305238299912982
2020-01-31,2327,352.6,-0.1227997370477562,0.4476262246262354
2020-02-29,2327,374.04,0.059028473603476184,0.4454927920712362
2020-03-31,2327,250.43,-0.4011833032110354,0.5955531412718491
2020-04-30,2327,356.71,0.3537436863787747,0.6901713012248314
2020-05-31,2327,338.01,-0.053847645890801196,0.6748961065061958
2020-06-30,2327,359.19,0.06077601555267777,0.6775308175638978
2020-07-31,2327,366.73,0.02077438607857976,0.6778070781472992
2020-08-31,2327,313.94,-0.15542399762838074,0.6946461171909531
2020-09-30,2327,331.38,0.05406386829409022,0.6918555875551041
2020-10-31,2327,335.15,0.011312439662815489,0.6482381076137967
2020-11-30,2327,416.7,0.21778834562444108,0.6820361111647104
2020-12-31,2327,488.35,0.15866582346507832,0.641471544111673
2021-01-31,2327,541.14,0.10264566351218568,0.6379201350669791
2021-02-28,2327,559.06,0.03257877651542832,0.6360181716799912
2021-03-31,2327,521.35,-0.06983520068549805,0.4984456110616533
2021-04-30,2327,511.92,-0.01825323840439728,0.35163420232683257
2021-05-31,2327,476.09,-0.072561450842077,0.35498198183337965
2021-06-30,2327,523.23,0.0944142259595589,0.3622603061659353
2021-07-31,2327,527.95,0.008980444303836585,0.3617756247819767
2021-08-31,2327,460.35,-0.1370145125186685,0.35425691283068994
2021-09-30,2327,424.83,-0.08029798083077781,0.3591974723726634
2021-10-31,2327,416.66,-0.01941854740284127,0.3595440624610867
2021-11-30,2327,438.27,0.050564617312296486,0.29051153141507113
2021-12-31,2327,460.35,0.04915191092132254,0.24827004792462595
2022-01-31,2327,440.67,-0.0436907737224217,0.23024067444112276
2022-02-28,2327,433.47,-0.016473706337803623,0.22851865238611277
2022-03-31,2327,416.66,-0.03955204817339384,0.2211519471953429
2022-04-30,2327,388.34,-0.0703892969339282,0.23136476862067112
2022-05-31,2327,388.82,0.0012352670261860284,0.2196952841897511
2022-06-30,2327,295.7,-0.2737710847340622,0.33808664372929303
2022-07-31,2327,340.55,0.14121653082889582,0.3662840958430929
2022-08-31,2327,327.11,-0.040265451919679285,0.3420707073766471
2022-09-30,2327,267.86,-0.19983204980867203,0.3879400098602816
2022-10-31,2327,293.1,0.0900493917578707,0.3977804221214531
2022-11-30,2327,369.76,0.2323402988092237,0.4578804408903505
2022-12-31,2327,360.18,-0.02625024003426379,0.4559908583563717
2023-01-31,2327,431.26,0.18010724999071293,0.4883210016939
2023-02-28,2327,429.66,-0.003716958235616174,0.4880572030749623
2023-03-31,2327,422.47,-0.016875759887874084,0.4867445533649429
2023-04-30,2327,396.12,-0.06440124270592743,0.48591473240647154
2023-05-31,2327,405.7,0.02389677455929963,0.4865004184164335
2023-06-30,2327,392.53,-0.03300100278978149,0.4035109867996545
2023-07-31,2327,374.5,-0.04702116446534585,0.3809068098582113
2023-08-31,2327,395.28,0.054002571580220406,0.382602886705446
2023-09-30,2327,427.88,0.07924840790043568,0.33575650543118096
2023-10-31,2327,428.7,0.0019145911660012128,0.32346128615760045
2023-11-30,2327,489.82,0.13328060307355044,0.2615509670171744
2023-12-31,2327,486.56,-0.006677752748427294,0.26031601108562585
2024-01-31,2327,449.89,-0.07835711549054644,0.20363114122430628
2024-02-29,2327,454.78,0.010810677097137119,0.2038840274202141
2024-03-31,2327,481.67,0.0574454467340567,0.2111489633310303
2024-04-30,2327,509.38,0.05593506762816939,0.20872253458663467
2024-05-31,2327,539.54,0.05752262477662723,0.21518107019699378
2024-06-30,2327,610.96,0.12431456590563028,0.24630862364581899
2024-07-31,2327,662.85,0.08151722966472998,0.255150949257166
2024-08-31,2327,657.0,-0.008864701760248214,0.24952817898356539
2024-09-30,2327,623.0,-0.053137499697157364,0.24250277488343466
2024-10-31,2327,604.0,-0.03097232085263819,0.24446516076085695
2017-10-31,2330,202.09,0.11547855263527272,0.14896276032681272
2017-11-30,2330,187.95,-0.07253717271997011,0.1630131784549886
2017-12-31,2330,190.86,0.015364204978920921,0.16353111147087251
2018-01-31,2330,212.07,0.10537623386186445,0.1933238424865647
2018-02-28,2330,204.59,-0.03590843238323722,0.19573793443673979
2018-03-31,2330,205.83,0.006042608903174043,0.19583118265464816
2018-04-30,2330,188.78,-0.08646826947411083,0.21213789380867265
2018-05-31,2330,186.29,-0.013277716595181205,0.2082060270670523
2018-06-30,2330,186.61,0.001716278243763122,0.1995239146012037
2018-07-31,2330,212.04,0.127754058574225,0.23521473729577086
2018-08-31,2330,220.66,0.03984811921255467,0.23838635179655523
2018-09-30,2330,226.26,0.02506172516616078,0.23970011011923872
2018-10-31,2330,201.7,-0.11490333553815463,0.23942352263349456
2018-11-30,2330,194.37,-0.037017885830190396,0.2311542896754497
2018-12-31,2330,194.37,0.0,0.23064311574535973
2019-01-31,2330,190.49,-0.020163859379368855,0.206152073486754
2019-02-28,2330,206.01,0.07832501155008788,0.21758692359833554
2019-03-31,2330,211.61,0.02682024654598539,0.2191503635028211
2019-04-30,2330,223.25,0.05354726190992836,0.2083684943930383
2019-05-31,2330,202.99,-0.09513550301193192,0.22867421286837963
2019-06-30,2330,212.86,0.04747795586822189,0.23354465592984103
2019-07-31,2330,231.12,0.08230238354508146,0.21212187338509672
2019-08-31,2330,230.67,-0.0019489384457807256,0.2083545414064461
2019-09-30,2330,244.08,0.05650792269621516,0.21442171108315436
2019-10-31,2330,267.86,0.09296841555056176,0.20351171945619223
2019-11-30,2330,273.69,0.021531623066516594,0.20127172398664808
2019-12-31,2330,299.2,0.08911616707482944,0.22011814580053676
2020-01-31,2330,289.25,-0.033820880026536174,0.22178653884166358
2020-02-29,2330,285.64,-0.012559089392876779,0.20787542448163907
2020-03-31,2330,250.08,-0.13295141000774266,0.24529358715971575
2020-04-30,2330,277.91,0.10551645359484356,0.26160152259278496
2020-05-31,2330,266.51,-0.041885553913940436,0.24726300231981266
2020-06-30,2330,287.96,0.07740981524703251,0.25470986537502344
2020-07-31,2330,391.46,0.3070617574732756,0.3903720739048038
2020-08-31,2330,392.38,0.002347418918305113,0.390374266697038
2020-09-30,2330,400.54,0.020582878684594897,0.3868107775990135
2020-10-31,2330,399.62,-0.002299541105290967,0.3754793459913161
2020-11-30,2330,444.48,0.10639096399399241,0.38966673670427515
2020-12-31,2330,492.68,0.10295481650730445,0.39306255062229306
2021-01-31,2330,549.38,0.10893049357616376,0.4064728394452451
2021-02-28,2330,563.33,0.02507523242229239,0.4070518465273603
2021-03-31,2330,547.9,-0.02777281352736981,0.38572847640472807
2021-04-30,2330,560.03,0.021897565178498456,0.3716614573654722
2021-05-31,2330,557.23,-0.005012272634842663,0.3693277164542557
2021-06-30,2330,557.67,0.0007893084991362951,0.36112505542075335
2021-07-31,2330,543.61,-0.02553531160005272,0.19177183027905134
2021-08-31,2330,575.48,0.05697239718172266,0.20004194198625252
2021-09-30,2330,546.08,-0.0524389900104353,0.20577407837723632
2021-10-31,2330,555.5,0.017103123921287718,0.20647082188670876
2021-11-30,2330,561.15,0.010119640382580184,0.17723873784383243
2021-12-31,2330,581.7,0.035966601454451144,0.14868581765119818
2022-01-31,2330,601.57,0.033588053454236405,0.10662915771356046
2022-02-28,2330,571.3,-0.05162843864053552,0.1157864658331487
2022-03-31,2330,567.47,-0.006726581208303054,0.11260738605285511
2022-04-30,2330,511.39,-0.10405537602124988,0.15175124813929494
2022-05-31,2330,532.3,0.04007473167784778,0.15687352406929403
2022-06-30,2330,454.92,-0.15708566086246778,0.22200131620017666
2022-07-31,2330,486.45,0.06701254210519277,0.23048473497283772
2022-08-31,2330,482.63,-0.00788380688034073,0.22347150472888885
2022-09-30,2330,405.63,-0.1738089005023196,0.27820711645517715
2022-10-31,2330,374.87,-0.07886211483781184,0.2886622870330134
2022-11-30,2330,470.99,0.22825756316755821,0.3678654971274811
2022-12-31,2330,433.59,-0.08273747523966236,0.37533573952622634
2023-01-31,2330,504.64,0.1517459166458133,0.4034545615673873
2023-02-28,2330,494.01,-0.02128954387665631,0.4007035465921774
2023-03-31,2330,518.06,0.04753530576950598,0.4034571732555982
2023-04-30,2330,487.93,-0.05991911272620378,0.39438619327046637
2023-05-31,2330,542.36,0.10575803465278905,0.40634867689822574
2023-06-30,2330,562.48,0.03642559029679749,0.3765237920727063
2023-07-31,2330,551.74,-0.019278657068735,0.371013681440165
2023-08-31,2330,536.11,-0.028737556926311865,0.37204145546289696
2023-09-30,2330,513.57,-0.042953024441062325,0.3317382597738162
2023-10-31,2330,519.46,0.01140347100744725,0.32242995982396777
2023-11-30,2330,566.6,0.0868637769341721,0.2437311625380785
2023-12-31,2330,585.35,0.03255637152926526,0.23155843130899179
2024-01-31,2330,619.9,0.05734821578219224,0.18406874190096434
2024-02-29,2330,681.1,0.09415096353939913,0.20565130926382408
2024-03-31,2330,772.55,0.1259875933491544,0.2364439243990771
2024-04-30,2330,783.46,0.014023275928947667,0.2291551474069923
2024-05-31,2330,814.2,0.03848602854350375,0.20690213648619296
2024-06-30,2330,961.7,0.16649651564955756,0.2630641750172844
2024-07-31,2330,929.84,-0.03369002338298362,0.2645110796066897
2024-08-31,2330,939.8,0.010654558333262653,0.26316113632122884
2024-09-30,2330,957.0,0.018136304784239048,0.2602647631018704
2024-10-31,2330,1045.0,0.08796877294595722,0.27449264612202706
2017-10-31,2345,81.01,-0.012268587205919963,0.40356159255931556
2017-11-30,2345,91.68,0.12373164912402966,0.39555017734552683
2017-12-31,2345,88.34,-0.037111246798049044,0.3648516508074029
2018-01-31,2345,97.51,0.09876193067864718,0.36332751473376546
2018-02-28,2345,93.34,-0.04370619632535813,0.36594687395829095
2018-03-31,2345,80.51,-0.1478673402097801,0.3566348318156853
2018-04-30,2345,57.01,-0.3451547092683989,0.4957513022649976
2018-05-31,2345,71.92,0.2323276991198744,0.5471069259671654
2018-06-30,2345,73.51,0.021867061222631417,0.5279065817556653
2018-07-31,2345,88.79,0.18885257965823912,0.5551589426156256
2018-08-31,2345,95.32,0.07096562118630573,0.5593602157476716
2018-09-30,2345,73.99,-0.2533097032930818,0.5734278578919649
2018-10-31,2345,74.17,0.0024298068110072215,0.5733017477172707
2018-11-30,2345,84.87,0.13476091823311878,0.5757828392925222
2018-12-31,2345,85.83,0.011247921748542963,0.5746957013311602
2019-01-31,2345,93.58,0.08644808970794161,0.5727080428903478
2019-02-28,2345,94.45,0.009253908509448277,0.5711128659177299
2019-03-31,2345,108.38,0.13757297619044953,0.5685345012344863
2019-04-30,2345,114.03,0.05081800153129905,0.4546231131865473
2019-05-31,2345,106.63,-0.06709667363917893,0.3964946139338287
2019-06-30,2345,114.47,0.0709478819002969,0.4021982253294512
2019-07-31,2345,120.26,0.049343285681037734,0.3585148190192268
2019-08-31,2345,148.53,0.21113089243001879,0.4099670838059159
2019-09-30,2345,146.74,-0.012124644755593121,0.3225743496193507
2019-10-31,2345,162.89,0.10441281308366535,0.33904327541960294
2019-11-30,2345,142.7,-0.13233060188672296,0.33808464283359835
2019-12-31,2345,150.78,0.05507729630076507,0.3423568584738192
2020-01-31,2345,146.29,-0.03023086779356118,0.3326392215260584
2020-02-29,2345,146.74,0.0030713602958535565,0.33252466093333266
2020-03-31,2345,146.29,-0.003071360295853634,0.3027470224543865
2020-04-30,2345,195.2,0.28843372098899733,0.41505096280929216
2020-05-31,2345,216.74,0.10467380451585714,0.4227551814789522
2020-06-30,2345,204.63,-0.05749500816011159,0.42070656933841033
2020-07-31,2345,211.28,0.03198079765413915,0.4190250935937956
2020-08-31,2345,215.42,0.019405342933747315,0.36246702285500304
2020-09-30,2345,204.83,-0.05040924411005975,0.3657546001606372
2020-10-31,2345,191.02,-0.06980223220597277,0.35741676460899213
2020-11-30,2345,220.02,0.14134031670469807,0.3608496093305931
2020-12-31,2345,290.91,0.279295489673275,0.4529734015790264
2021-01-31,2345,248.1,-0.15918205028680935,0.4791762956407948
2021-02-28,2345,241.65,-0.026341492406662146,0.4798899491260238
2021-03-31,2345,254.08,0.050158779767677755,0.4824943867092063
2021-04-30,2345,292.75,0.14166982441905582,0.4119188766653702
2021-05-31,2345,283.08,-0.03358945927024279,0.3998109645513788
2021-06-30,2345,304.26,0.0721530558273988,0.4021805500983412
2021-07-31,2345,300.11,-0.013733524917909504,0.40114216079275455
2021-08-31,2345,263.37,-0.130589186510846,0.4214166601650537
2021-09-30,2345,246.94,-0.06441449546662951,0.42332037134910155
2021-10-31,2345,228.63,-0.07704041579346185,0.4245739168199504
2021-11-30,2345,270.89,0.16960785807317313,0.4348019678403255
2021-12-31,2345,244.13,-0.10401196412140118,0.349092064313093
2022-01-31,2345,248.82,0.01902887318843728,0.3112690833470069
2022-02-28,2345,236.61,-0.05031652740833566,0.31420744891856006
2022-03-31,2345,208.92,-0.12446181250991142,0.3342172355540322
2022-04-30,2345,218.77,0.046069546061717356,0.3061914833315683
2022-05-31,2345,217.84,-0.0042601012643111846,0.3043733252988851
2022-06-30,2345,223.94,0.02761731046654666,0.29698446680874546
2022-07-31,2345,232.86,0.03905925577681914,0.29922698621755855
2022-08-31,2345,272.66,0.1577881831491138,0.31205827082257687
2022-09-30,2345,262.08,-0.039575797093279116,0.30789183308123763
2022-10-31,2345,233.71,-0.11456877013377077,0.3193558490187083
2022-11-30,2345,261.12,0.11089904124480839,0.2924379081639521
2022-12-31,2345,225.53,-0.14652688398772512,0.3101154126806159
2023-01-31,2345,234.19,0.037679563915741426,0.31181600456700026
2023-02-28,2345,272.18,0.15033086042841295,0.3424862557400526
2023-03-31,2345,306.8,0.11973245736092966,0.34079605916629263
2023-04-30,2345,287.56,-0.06476453537743035,0.3438226227455036
2023-05-31,2345,339.5,0.16604241288307994,0.38179304645953144
2023-06-30,2345,335.65,-0.011404996613990357,0.38096363138127687
2023-07-31,2345,367.39,0.09035500373514911,0.38957886194370106
2023-08-31,2345,468.63,0.24338959039111757,0.4314082424370297
2023-09-30,2345,483.33,0.03088610565997792,0.4306980142163159
2023-10-31,2345,488.73,0.011110539575182838,0.415329050813406
2023-11-30,2345,522.55,0.06691048329432497,0.40580369130310684
2023-12-31,2345,512.75,-0.01893227608802261,0.37889964267857007
2024-01-31,2345,518.63,0.01140232253138886,0.37719385287167323
2024-02-29,2345,508.82,-0.019096400054411957,0.3464686241812794
2024-03-31,2345,453.92,-0.11417334836892565,0.34458699870156717
2024-04-30,2345,452.45,-0.003243711263399013,0.33846163193818546
2024-05-31,2345,494.12,0.08810114287147067,0.30781163849582394
2024-06-30,2345,544.12,0.09639140809661625,0.3223495531260546
2024-07-31,2345,507.0,-0.07065880717404609,0.3173923041471663
2024-08-31,2345,508.0,0.0019704439872987385,0.20372350053589403
2024-09-30,2345,532.0,0.04616204176316241,0.2065919825344223
2024-10-31,2345,537.0,0.009354605167220318,0.20650499218102675
2017-10-31,2357,160.78,0.051037992786601226,0.1315408822275081
2017-11-30,2357,170.02,0.05587910628939812,0.13523160523152433
2017-12-31,2357,172.18,0.012624364040595673,0.13576853132081473
2018-01-31,2357,173.1,0.0053290209523550154,0.13257712731487967
2018-02-28,2357,170.64,-0.014313388019068476,0.13233693289144094
2018-03-31,2357,170.02,-0.0036399969738821433,0.10700018514393868
2018-04-30,2357,171.26,0.007266792408833098,0.10659974935504396
2018-05-31,2357,167.25,-0.023693170589708153,0.10179573408277055
2018-06-30,2357,171.56,0.025443360640341958,0.10456656444479356
2018-07-31,2357,171.76,0.001165093921845716,0.10204394068654708
2018-08-31,2357,170.46,-0.007597488476373923,0.08670732757007174
2018-09-30,2357,172.09,0.009516930682668108,0.08685870919761629
2018-10-31,2357,149.27,-0.14226084913167125,0.15867484946094967
2018-11-30,2357,142.1,-0.04922571154209353,0.15645575735197023
2018-12-31,2357,131.35,-0.07866551897150612,0.17466337142115826
2019-01-31,2357,153.84,0.15804758514897554,0.23549508280071907
2019-02-28,2357,143.08,-0.07250918688970719,0.24598911181216862
2019-03-31,2357,145.36,0.015809509697098652,0.24646974286721765
2019-04-30,2357,153.84,0.05669967719260841,0.2528030483812751
2019-05-31,2357,141.45,-0.0839668035329482,0.2653270416557894
2019-06-30,2357,145.36,0.02726712634033972,0.2655081366210809
2019-07-31,2357,154.71,0.06233897264306148,0.2727257976032781
2019-08-31,2357,142.17,-0.08452887208337082,0.2854238410905481
2019-09-30,2357,143.91,0.012164579534475655,0.2855243844026536
2019-10-31,2357,143.91,0.0,0.24756014399101117
2019-11-30,2357,160.64,0.1099777323212821,0.26637934571313215
2019-12-31,2357,161.33,0.004286120174688406,0.2545349932202876
2020-01-31,2357,156.11,-0.03289106970947733,0.20221485125693134
2020-02-29,2357,143.56,-0.08380782068916882,0.20653574677068437
2020-03-31,2357,142.52,-0.007270725541771114,0.20605809265147867
2020-04-30,2357,141.12,-0.009871748479154117,0.19834952879060502
2020-05-31,2357,146.7,0.03877909289045475,0.18383669253258675
2020-06-30,2357,159.6,0.08428099986677237,0.20038892255063323
2020-07-31,2357,159.97,0.002315612637795971,0.19045979846859976
2020-08-31,2357,179.55,0.11546742301858753,0.20606438410255715
2020-09-30,2357,187.3,0.04225788877795104,0.2100006727710302
2020-10-31,2357,179.18,-0.044320722280610535,0.2146266735234936
2020-11-30,2357,183.98,0.026436168879578708,0.18619446395169306
2020-12-31,2357,185.09,0.006015137219614282,0.1862422869701649
2021-01-31,2357,211.69,0.13428074710086338,0.22723486975200258
2021-02-28,2357,224.62,0.059287145165401324,0.21937844197733988
2021-03-31,2357,275.23,0.2031970262108698,0.29893656319601025
2021-04-30,2357,277.81,0.009330315046833052,0.29891917331660023
2021-05-31,2357,291.85,0.049302544857207066,0.30046563041431223
2021-06-30,2357,274.49,-0.06132514123629409,0.2948509472078708
2021-07-31,2357,259.34,-0.056774888292767826,0.30025840029572287
2021-08-31,2357,258.54,-0.0030895212649363715,0.277185725302079
2021-09-30,2357,259.74,0.004630709826142538,0.2739847452336788
2021-10-31,2357,281.69,0.08112604481274337,0.28228487268050356
2021-11-30,2357,281.29,-0.0014210098664568485,0.28104785640217766
2021-12-31,2357,300.04,0.06452963347320492,0.2882980910597128
2022-01-31,2357,286.87,-0.04488664763241598,0.25903528987839686
2022-02-28,2357,296.45,0.0328494186843571,0.2542899921908488
2022-03-31,2357,298.04,0.005349135532150065,0.15298033180256324
2022-04-30,2357,284.88,-0.04515966671600456,0.1592335474623667
2022-05-31,2357,272.51,-0.044392728291844694,0.15778243258755525
2022-06-30,2357,247.77,-0.09517441418694231,0.17376044487000675
2022-07-31,2357,258.69,0.04312953714160744,0.1697924062931428
2022-08-31,2357,234.34,-0.09885738139233319,0.19645024293423108
2022-09-30,2357,215.04,-0.08594899490522484,0.21437929984175907
2022-10-31,2357,216.88,0.008520147855625416,0.19861933937349938
2022-11-30,2357,244.45,0.11966658383424437,0.23187866221513997
2022-12-31,2357,246.74,0.009324361618664106,0.22291384908545372
2023-01-31,2357,249.96,0.012965754417562354,0.21873244790389995
2023-02-28,2357,255.47,0.021804080859236925,0.21734814791078447
2023-03-31,2357,250.42,-0.019965477679316345,0.21819767287546904
2023-04-30,2357,259.61,0.03604099664845903,0.21649430105613368
2023-05-31,2357,280.29,0.07664427658371337,0.22532956574233898
